Année,situation,Taux d’insertion,Part des emplois de niveau cadre ou profession intermédiaire,Part des emplois de niveau cadre,% emplois extérieurs à la région de l’université,Part des emplois stables,Part des emplois à temps plein,Salaire net mensuel médian des emplois à temps plein,Salaire brut annuel estimé,Premier quartile des salaires nets mensuels des emplois à temps plein,Dernier quartile des salaires nets mensuels des emplois à temps plein,Part des diplômés boursiers dans la discipline,Part des femmes,Taux de chômage national,Salaire net mensuel médian national,Salaire net mensuel national 1er quartile,Salaire net mensuel national 3ème quartile,Disciplines_encoded,Domaine_encoded,Discipline_encoded,Secteur disciplinaire_encoded
2019,1,93.0,97.0,81.0,39.0,86.0,99.0,1.5079437632325392,1.4149168771558545,1.7990133401754322,1.4780190959325916,36.0,13.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2015,1,97.0,99.0,92.0,47.0,88.0,100.0,1.1937992340203862,1.0961852273769779,1.5285861584965474,1.082232788462681,34.0,8.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2013,1,93.0,98.0,72.0,48.0,87.0,99.0,0.7225824402021571,0.6548644815293028,1.0328029920852588,0.47056304055463755,32.0,20.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2014,0,91.0,96.0,78.0,62.0,74.0,98.0,0.3691698448384852,0.28709719332290673,0.6722334165134124,0.038796159678371585,41.0,16.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2016,0,96.0,98.0,80.0,52.0,86.0,99.0,0.5262421094445616,0.45872192781922483,0.8975894012458164,0.11075730649108258,37.0,17.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2013,1,89.0,96.0,79.0,52.0,83.0,99.0,0.9189227709597526,0.8510070352393806,1.0328029920852588,0.722427054399126,28.0,32.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2019,1,89.0,97.0,89.0,46.0,87.0,99.0,1.1937992340203862,1.0961852273769779,1.7539421432289515,1.0462522150563256,40.0,34.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2020,1,93.0,100.0,80.0,54.0,92.0,94.0,1.46867569708102,1.365881238728335,1.7990133401754322,1.154193935275392,28.0,42.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2019,1,92.0,98.0,85.0,52.0,89.0,99.0,1.3116034324749437,1.2187743234457766,1.7990133401754322,1.0462522150563256,36.0,22.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2016,0,91.0,98.0,86.0,53.0,81.0,98.0,0.5262421094445616,0.4832397470329846,0.9426605981922972,0.6144853341800596,28.0,15.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2018,0,88.0,98.0,78.0,36.0,82.0,100.0,0.9189227709597526,0.8510070352393806,1.1680165829247011,0.4345824671482821,19.0,33.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2014,0,85.0,95.0,76.0,43.0,70.0,99.0,0.5262421094445616,0.4832397470329846,0.762375810406374,0.3266407469292156,22.0,33.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2016,1,94.0,97.0,85.0,39.0,87.0,99.0,1.3116034324749437,1.2187743234457766,1.438443764603586,1.01027164164997,17.0,30.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.41310282074613286,0.10100090991810737,0.017288444040036398
2013,0,94.0,98.0,90.0,30.0,88.0,99.0,0.5262421094445616,0.4832397470329846,1.0328029920852588,0.3626213203355711,31.0,13.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.017288444040036398,0.017288444040036398
2014,0,94.0,98.0,92.0,32.0,91.0,99.0,0.5262421094445616,0.45872192781922483,0.987731795138778,0.3626213203355711,31.0,12.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.017288444040036398,0.017288444040036398
2020,1,96.0,98.0,92.0,32.0,95.0,99.0,2.4896454170205167,2.3465940072787244,2.700437279105048,2.521455724716901,28.0,13.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.017288444040036398,0.017288444040036398
2019,0,93.0,98.0,87.0,29.0,93.0,99.0,1.429407630929501,1.8562376230035296,1.844084537121913,1.154193935275392,29.0,14.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.017288444040036398,0.017288444040036398
2012,0,93.0,98.0,91.0,32.0,90.0,99.0,0.5262421094445616,0.45872192781922483,0.987731795138778,0.3626213203355711,30.0,11.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.017288444040036398,0.017288444040036398
2015,1,93.0,89.0,57.0,44.0,76.0,93.0,0.13356144792937058,0.06643682039906912,-0.09397693157676107,0.3626213203355711,30.0,49.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.014558689717925387,0.41310282074613286,0.12010919017288443,0.014558689717925387
2015,0,90.0,86.0,51.0,44.0,62.0,90.0,-0.5732637427979733,-0.6200621175862034,-0.6799024918810114,-0.3569901477915389,30.0,49.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.014558689717925387,0.41310282074613286,0.12010919017288443,0.014558689717925387
2017,0,96.0,97.0,79.0,50.0,70.0,98.0,0.6244122748233594,0.5567932046742637,0.987731795138778,0.3806116070387488,30.0,24.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.011828935395814377,0.41310282074613286,0.12010919017288443,0.011828935395814377
2014,1,86.0,91.0,68.0,63.0,54.0,93.0,-0.6125318089494923,-0.6445799367999632,0.44687743178100847,0.6504659075864151,38.0,26.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.011828935395814377,0.41310282074613286,0.12010919017288443,0.011828935395814377
2011,1,89.0,92.0,67.0,66.0,72.0,100.0,0.055025315626332366,-0.007116637242210079,-0.0038345376837994856,-0.4649318680106054,29.0,36.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.011828935395814377,0.41310282074613286,0.12010919017288443,0.011828935395814377
2012,0,79.0,93.0,60.0,59.0,68.0,96.0,-0.14131501513126316,-0.20325919095228795,-0.0038345376837994856,-0.3569901477915389,28.0,35.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.011828935395814377,0.41310282074613286,0.12010919017288443,0.011828935395814377
2017,0,97.0,100.0,89.0,19.0,87.0,100.0,1.9791605570507684,1.8807554422172894,0.987731795138778,0.3806116070387488,25.0,8.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.015468607825295723,0.41310282074613286,0.12010919017288443,0.015468607825295723
2018,0,96.0,96.5,80.5,48.0,82.0,98.0,0.9189227709597526,0.8510070352393806,1.1229453859782204,0.6324756208832373,18.0,19.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.015468607825295723,0.41310282074613286,0.12010919017288443,0.015468607825295723
2019,0,89.0,95.0,78.0,32.0,72.0,97.5,0.9189227709597526,1.2187743234457766,1.2130877798711819,0.6324756208832373,24.0,29.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.015468607825295723,0.41310282074613286,0.12010919017288443,0.015468607825295723
2012,0,97.0,97.0,94.0,24.0,95.0,97.0,0.13356144792937058,0.06643682039906912,0.2215214470486045,-0.10512613394705042,26.0,15.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.015468607825295723,0.41310282074613286,0.12010919017288443,0.015468607825295723
2013,1,93.0,93.0,64.0,41.0,73.0,95.0,0.13356144792937058,0.06643682039906912,-0.04890573463028028,0.18271845330379358,26.0,73.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.01364877161055505,0.41310282074613286,0.12010919017288443,0.01364877161055505
2016,0,91.0,83.0,61.0,30.0,61.0,97.0,-0.29838727973733953,-0.3503661062348463,-0.27426171936268423,-0.6448347350423829,30.0,71.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.01364877161055505,0.41310282074613286,0.12010919017288443,0.01364877161055505
2012,1,93.0,96.0,72.0,48.0,75.0,96.0,0.13356144792937058,0.06643682039906912,0.2215214470486045,0.3626213203355711,23.0,73.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.01364877161055505,0.41310282074613286,0.12010919017288443,0.01364877161055505
2017,0,92.0,97.0,79.0,52.0,55.0,98.0,0.5262421094445616,0.45872192781922483,0.987731795138778,0.3806116070387488,39.0,72.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.012738853503184714,0.41310282074613286,0.12010919017288443,0.012738853503184714
2013,1,90.0,94.0,80.0,53.0,74.0,98.0,2.4896454170205167,2.371111826492484,0.6271622195669316,3.600872926907566,29.0,69.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.012738853503184714,0.41310282074613286,0.12010919017288443,0.012738853503184714
2018,0,87.0,96.5,80.5,48.0,77.0,98.0,0.9189227709597526,0.8510070352393806,1.1229453859782204,0.6324756208832373,33.0,39.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.012738853503184714,0.41310282074613286,0.12010919017288443,0.012738853503184714
2014,0,90.0,96.0,84.0,64.0,45.0,98.0,2.0969647555053257,1.9788267190723283,1.5736573554430282,1.8378248299961466,28.0,70.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.012738853503184714,0.41310282074613286,0.12010919017288443,0.012738853503184714
2012,0,88.0,99.0,74.0,60.0,50.0,96.0,1.1937992340203862,1.0961852273769779,0.6722334165134124,1.6219413895580135,26.0,72.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.012738853503184714,0.41310282074613286,0.12010919017288443,0.012738853503184714
2015,1,89.0,98.0,87.0,61.0,75.0,97.0,2.0969647555053257,1.9788267190723283,2.069440521854317,2.233611137466057,23.0,68.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.012738853503184714,0.41310282074613286,0.12010919017288443,0.012738853503184714
2013,1,93.0,80.0,45.0,42.0,77.0,89.0,-0.8874082720101261,-0.9142759481513202,-0.9052584766134154,-0.8966987488868714,30.0,40.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2014,1,93.0,83.0,45.0,41.0,74.0,86.0,-0.8481402058586069,-0.8897581289375605,-0.9052584766134154,-1.076601615918649,30.0,37.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2012,0,89.0,73.0,37.0,51.0,63.0,80.0,-1.4371611981313934,-1.4536679708540343,-1.3559704460782234,-1.4364073499822039,26.0,41.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2013,1,94.0,96.0,62.0,48.0,75.0,95.0,0.290633712535447,0.21354373568162752,-0.0038345376837994856,0.18271845330379358,24.0,55.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2011,1,91.0,95.0,68.0,55.0,74.0,94.0,0.015757249474813266,-0.056152275669729544,0.13137905315564288,0.11075730649108258,29.0,52.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2015,0,91.0,94.0,66.0,41.0,63.0,98.0,-0.25911921358582046,-0.30133046780732686,-0.0038345376837994856,-0.3569901477915389,31.0,52.0,8.6,-0.44334189800462703,-0.19516263010955143,-0.19516263010955143,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2020,1,96.0,97.0,85.0,55.0,89.0,100.0,1.9006244247477302,1.8072019845760101,2.159582915747279,1.8378248299961466,24.0,19.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2017,1,94.0,97.0,95.0,23.0,89.0,99.0,2.4896454170205167,2.371111826492484,2.925793263837452,1.72988310977708,26.0,20.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.41310282074613286,0.12010919017288443,0.017288444040036398
2013,1,98.0,94.0,86.0,24.0,90.0,92.0,-0.5339956766464542,-0.5955442983724437,0.2215214470486045,-1.2565044829504264,40.0,80.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2020,1,98.0,93.0,84.0,27.0,85.0,93.0,0.3299017786869661,0.262579374109147,0.8975894012458164,-0.3569901477915389,22.0,76.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2016,0,99.0,94.0,90.0,24.0,91.0,94.0,-0.29838727973733953,-0.3503661062348463,0.44687743178100847,-1.076601615918649,16.0,77.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2016,1,98.0,95.0,89.0,24.0,92.0,93.0,-0.25911921358582046,-0.30133046780732686,0.6722334165134124,-0.8607181754805159,16.0,77.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2011,1,97.0,88.0,76.0,29.0,81.0,90.0,-0.6517998751010114,-0.6936155752274826,-0.0038345376837994856,-1.4364073499822039,29.0,81.0,9.7,-1.477468542378848,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2012,0,97.0,87.0,79.0,29.0,80.0,88.0,-0.6517998751010114,-0.6936155752274826,-0.0038345376837994856,-1.4723879233885593,38.0,82.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.01910828025477707,0.017288444040036398,0.017288444040036398
2019,0,91.0,88.0,57.0,33.0,67.0,97.0,0.5262421094445616,1.0226317697356988,0.2215214470486045,0.3626213203355711,37.0,73.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2012,0,82.0,72.0,41.0,52.0,52.0,93.0,-0.6517998751010114,-0.6936155752274826,-0.8151160827204538,-0.7167958818550939,36.0,64.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2012,1,84.0,83.0,55.0,64.0,72.0,97.0,0.5262421094445616,0.45872192781922483,-0.0038345376837994856,0.6504659075864151,26.0,63.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.011828935395814377,0.15468607825295724,0.06824385805277525,0.011828935395814377
2014,0,93.0,82.0,60.0,30.0,72.0,98.0,0.5262421094445616,0.45872192781922483,0.1764502501021237,0.7584076278054815,21.0,48.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2014,1,96.0,85.0,62.0,30.0,84.0,98.0,1.390139564777982,1.2923277810870557,0.8975894012458164,1.801844256589791,21.0,48.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2020,1,91.0,90.0,69.0,45.0,74.0,98.0,1.1937992340203862,1.0961852273769779,1.0328029920852588,2.44949457790419,29.0,45.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2016,0,92.0,90.0,64.0,38.0,77.0,99.0,0.6047782417475998,0.5077575662467443,-0.0038345376837994856,1.154193935275392,23.0,46.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2017,1,97.0,91.0,67.0,44.0,87.0,99.0,1.6257479616870965,1.5129881540108934,0.8975894012458164,1.8378248299961466,24.0,55.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.15468607825295724,0.06824385805277525,0.017288444040036398
2014,0,82.0,65.0,42.0,45.0,54.0,82.0,-1.3586250658283554,-1.3801145132127552,-1.3559704460782234,-1.2924850563567818,39.0,79.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2018,0,84.0,75.0,43.0,46.0,58.0,85.0,-0.8481402058586069,-0.8897581289375605,-0.9052584766134154,-0.7167958818550939,42.0,76.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2017,0,80.0,70.0,39.0,42.0,48.0,75.0,-1.4371611981313934,-1.4536679708540343,-1.5813264308106272,-1.4364073499822039,42.0,72.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2019,0,80.0,66.0,37.0,40.0,53.0,71.0,-1.0444805366162024,-0.8897581289375605,-1.3559704460782234,-1.4004267765758485,41.0,65.0,7.2,1.3862667805036102,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2020,0,85.0,73.0,42.0,33.0,57.0,77.0,-1.0444805366162024,-0.571026479158684,-0.9954008705063769,-1.0406210425122935,39.0,66.0,6.9,2.0226524078108232,2.4292211689942373,2.4292211689942373,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2016,0,80.0,68.0,35.0,37.0,46.0,73.0,-1.4371611981313934,-1.4536679708540343,-1.8066824155430312,-1.5443490702012703,38.0,73.0,8.5,-1.0001793218984383,-1.38806435697491,-1.38806435697491,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2017,1,84.0,79.0,44.0,42.0,54.0,85.0,-1.0444805366162024,-1.0613828634338787,-1.2207568552387809,-1.0406210425122935,42.0,72.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2013,0,90.0,83.0,64.0,57.0,32.0,66.0,-1.4371611981313934,-1.4536679708540343,-1.3559704460782234,-1.2565044829504264,33.0,84.0,9.9,-0.3637936945912254,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2018,0,97.0,93.0,65.0,75.0,37.0,85.0,-0.41619147819189684,-0.4484373830898853,-1.0179364689796173,-0.8067473153709827,37.0,85.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2014,1,88.0,80.0,62.0,63.0,42.0,82.0,-1.4371611981313934,-1.4536679708540343,-1.3108992491317426,-0.8966987488868714,22.0,79.0,9.3,-0.3637936945912254,0.0434177152635203,0.0434177152635203,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2017,1,90.0,88.0,56.0,43.0,51.0,80.0,-0.6910679412525306,-0.7426512136550021,-0.9052584766134154,-0.3569901477915389,39.0,91.0,7.8,0.11349552588918434,-0.43374297548262314,-0.43374297548262314,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2012,1,90.0,82.0,56.0,62.0,47.0,76.0,-1.16228473507076,-1.1839719595026772,-0.9052584766134154,-1.076601615918649,31.0,87.0,10.1,-1.0001793218984383,-0.9109036662287666,-0.9109036662287666,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
2018,1,84.0,78.0,54.0,42.0,66.0,87.0,-0.25911921358582046,-0.30133046780732686,-0.45454650714860745,-0.10512613394705042,45.0,75.0,7.8,0.5907847463695941,0.5205784060096638,0.5205784060096638,0.017288444040036398,0.17652411282984531,0.17652411282984531,0.017288444040036398
